,b_id,b_latitude,b_longitude,col_before,col_during,col_after
53212,6357142,47.71418889,-122.2784015,66,72,27
53216,6416491,47.5874141,-122.2978418,34,79,71
53217,6420503,47.52439483,-122.2793763,25,76,87
53238,6424511,47.67700311,-122.2920596,42,15,59
53254,6471536,47.70838741,-122.372335,7,30,58
53260,6403243,47.62211283,-122.2896748,40,43,53
53278,6397459,47.69500264,-122.2891225,72,8,80
53293,6586797,47.60116528,-122.2974603,70,65,31
53320,6566342,47.58721292,-122.3170831,25,85,41
53321,6596746,47.53302004,-122.3547037,66,43,60
53331,6415096,47.58777669,-122.3124959,30,56,94
53333,6453484,47.67240098,-122.2719594,27,33,40
53338,6553325,47.60036862,-122.3053195,84,4,48
53346,6335642,47.55942167,-122.3651271,82,73,63
53354,6476586,47.64618102,-122.3829104,15,75,93
53359,6355443,47.55446275,-122.3593335,86,54,68
53374,6504283,47.5289909,-122.3859422,31,50,30
53393,6550361,47.69075771,-122.3804688,90,50,29
53398,6615377,47.64532204,-122.3869718,95,13,1
53411,6443080,47.67369825,-122.3480649,35,2,28
53426,6474876,47.67580399,-122.3748822,9,86,83
53438,6385337,47.66332904,-122.2935401,26,46,41
53442,6522230,47.66107524,-122.3507548,3,46,70
53444,6513651,47.53518996,-122.3678565,73,62,39
53466,6545642,47.59852662,-122.311977,2,8,24
53471,6564183,47.69184582,-122.3136876,42,77,26
53477,6594522,47.51989292,-122.3557343,75,5,6
53498,6532101,47.58140316,-122.4030418,5,33,63
53515,6371869,47.68050988,-122.3460719,33,15,95
53517,6418625,47.54853479,-122.2778955,0,14,72
53518,6381752,47.65330768,-122.3572105,61,3,22
53529,6285331,47.68283595,-122.329279,44,82,38
53546,6324483,47.61921428,-122.309164,39,47,69
53553,6465117,47.64036614,-122.324962,45,73,46
53579,6463228,47.5345473,-122.3678343,94,80,26
53596,6376787,47.53321555,-122.2931636,59,42,30
53623,6362623,47.62394521,-122.2917996,29,58,98
53625,6555616,47.61456684,-122.3072192,77,51,9
53626,6579342,47.58719306,-122.3090966,33,58,40
53628,6355335,47.50322433,-122.3867956,70,78,10
53651,6410913,47.64662234,-122.3261407,93,5,91
53653,6619561,47.67403922,-122.3858158,59,47,51
53657,6494716,47.69060763,-122.3132343,65,66,54
53659,6355534,47.67555156,-122.3813105,2,96,44
53667,6380128,47.61790005,-122.2996365,36,12,23
53671,6574834,47.55662507,-122.3806436,30,8,61
53687,6435813,47.53406419,-122.2786815,41,4,31
53690,6444091,47.56514833,-122.368368,16,6,7
53728,6449139,47.67466916,-122.2798874,24,68,93
53729,6523667,47.54869035,-122.2876041,23,32,67
53747,6504933,47.57007574,-122.3721479,77,59,27
53749,6315465,47.58452961,-122.3755618,32,12,37
53760,6387266,47.54988467,-122.3927472,97,60,20
53762,6316484,47.70865803,-122.2822815,84,40,35
53767,6532102,47.58140498,-122.4031523,45,3,83
53778,6353329,47.61673411,-122.3326804,58,1,37
53796,6339778,47.64845595,-122.4078244,92,23,97
53804,6429262,47.63939533,-122.2775531,73,48,2
53836,6410893,47.52586493,-122.2891143,4,45,26
53844,6429942,47.63717972,-122.3898516,58,13,0
53875,6546951,47.54303248,-122.3743447,96,18,89
53880,6397639,47.555578,-122.2810082,91,89,0
53883,6560121,47.55997722,-122.3639336,18,81,11
53926,6363478,47.6209878,-122.2977392,76,80,20
53931,6461089,47.6033626,-122.3311998,33,82,69
53934,6414916,47.6952753,-122.3739246,61,6,6
53958,6508434,47.59412179,-122.2929786,97,5,54
53959,6520935,47.6333596,-122.3122083,10,59,63
53967,6394052,47.61094594,-122.3399262,18,69,1
53977,6487090,47.66885727,-122.4113313,18,35,64
53981,6425833,47.54085168,-122.2709535,61,82,45
53991,6173794,47.62126347,-122.3217317,60,3,30
53996,6327328,47.56085548,-122.3825599,40,0,76
54000,6470875,47.622857,-122.3348371,39,36,68
54004,6533008,47.63384561,-122.3418634,98,95,85
54009,6605349,47.66580069,-122.407609,24,23,45
54012,6616847,47.65644621,-122.3104243,37,55,77
54028,6398861,47.54054915,-122.2665319,15,2,27
54031,6621326,47.67612708,-122.3546906,54,61,28
54039,6143649,47.61539704,-122.3270964,32,31,89
54046,6349614,47.68239788,-122.2861522,52,6,20
54065,6407444,47.52889702,-122.3877144,78,75,8
54066,6431338,47.59228291,-122.3010014,51,61,36
54158,6362807,47.71366555,-122.2771537,27,7,33
54169,6425832,47.54099648,-122.270961,73,75,88
54175,6603982,47.5522748,-122.3867691,33,46,79
54178,6590380,47.69139146,-122.3049098,98,71,14
54187,6331182,47.5690903,-122.360512,78,27,40
54190,6529525,47.6032202,-122.3066484,69,38,42
54192,6377734,47.5892885,-122.3087047,57,42,83
54195,6468891,47.63888578,-122.3244243,74,14,83
54207,6343508,47.62397513,-122.3597358,43,0,18
54211,6565146,47.61746515,-122.2828233,4,3,4
54212,6425830,47.54134609,-122.2709403,79,8,1
54215,6377938,47.6956513,-122.3603907,91,10,61
54220,6561716,47.65019249,-122.3744189,81,10,93
54224,6425828,47.54150746,-122.2706572,41,68,34
54230,6593761,47.67610946,-122.3546677,44,93,92
54243,6427663,47.62489222,-122.3306346,81,32,20
54267,6425826,47.5411051,-122.2706583,0,22,88
54271,6535448,47.59625112,-122.2966449,54,75,61
54276,6404881,47.67004158,-122.3887078,76,76,90
54277,6539649,47.54752311,-122.3747817,10,34,83
54279,6425829,47.54151016,-122.2709585,22,1,11
54282,6480369,47.65727739,-122.361772,28,49,53
54287,6483862,47.6739957,-122.3813276,44,96,48
54292,6415118,47.61962767,-122.3007108,61,95,74
54309,6555150,47.67559715,-122.3828963,9,32,96
54342,6383343,47.61172361,-122.3138901,20,49,97
54349,6421843,47.67179215,-122.3926069,62,44,40
54354,6583158,47.66208224,-122.2895304,85,60,13
54367,6401137,47.66975197,-122.2780125,67,16,75
54391,6369965,47.73024382,-122.3515328,69,18,84
54425,6472961,47.72674725,-122.2807724,8,83,19
54432,6401308,47.69682716,-122.3030716,83,53,45
54434,6430390,47.60100902,-122.299241,23,96,61
54457,6454772,47.70299935,-122.3746031,75,97,83
54498,6489634,47.58006862,-122.3162767,43,65,12
54531,6587632,47.54403402,-122.3223121,74,62,43
54536,6400778,47.55546028,-122.2913411,59,59,97
54542,6451807,47.67329981,-122.3887038,19,57,75
54545,6426183,47.54926356,-122.2752404,34,98,0
54547,6480449,47.67329548,-122.3824063,12,0,27
54559,6496686,47.68206743,-122.2918482,29,90,15
54565,6506776,47.54686656,-122.3744662,86,53,53
54567,6552955,47.69153684,-122.3191884,67,96,42
54572,6499188,47.67635202,-122.4020218,56,2,34
54574,6515500,47.62441015,-122.3164887,14,10,49
54582,6563628,47.54411671,-122.3729883,56,74,26
54585,6545755,47.55771425,-122.3946731,3,26,0
54595,6594949,47.69638255,-122.3697309,76,3,85
54608,6483560,47.66252461,-122.2786393,98,84,64
54618,6534562,47.55491873,-122.3812249,16,87,35
54633,6382786,47.67240265,-122.4032898,14,86,51
54635,6357619,47.67545627,-122.3813164,42,19,7
54636,6481726,47.650638,-122.3758162,84,36,55
54662,6425831,47.54117696,-122.2709655,11,97,44
54664,6361289,47.66661712,-122.3768379,78,7,34
54705,6408714,47.66027644,-122.2890291,34,7,15
54708,6356214,47.5553785,-122.3612096,10,26,46
54716,6369007,47.61132947,-122.3145436,57,48,30
54721,6328758,47.6921988,-122.2919602,21,39,36
54726,6444809,47.68824141,-122.2846267,54,58,88
54727,6434238,47.60382745,-122.3034788,55,88,76
54737,6572102,47.57624974,-122.302573,35,66,62
54743,6441755,47.57006761,-122.2831866,74,39,57
54745,6420856,47.66181787,-122.3488355,97,39,12
54761,6451536,47.67289585,-122.3795204,14,55,25
54776,6318864,47.69319725,-122.3178119,17,63,97
54777,6475097,47.67785912,-122.2665694,73,93,58
54827,6520829,47.63849367,-122.3777706,81,7,74
54838,6321352,47.62856496,-122.3014202,10,39,18
54847,6440054,47.69077477,-122.3973139,55,97,2
54859,6523014,47.55097918,-122.3595605,31,32,14
54876,6391729,47.56507928,-122.3629858,42,43,50
54878,6474803,47.58441019,-122.312994,35,31,86
54887,6485287,47.64865049,-122.3769678,77,94,62
54900,6576520,47.68651865,-122.3772763,17,62,44
54922,6552678,47.68358393,-122.3954057,91,31,13
54939,6365659,47.55960801,-122.3819916,35,24,94
54947,6503328,47.70247622,-122.2767682,5,57,40
54982,6377544,47.70384536,-122.3599495,72,58,94
54994,6251303,47.66146277,-122.3243056,20,15,6
55011,6479719,47.55571029,-122.2866031,44,36,66
55037,6569924,47.63941743,-122.3452063,98,69,0
55044,6478728,47.65443126,-122.3853952,76,79,69
55056,6351444,47.55943696,-122.2895346,88,21,29
55058,6606688,47.56428702,-122.3937484,63,91,17
55081,6536993,47.66210142,-122.3204604,21,62,59
55091,6282663,47.58655291,-122.3169822,13,11,79
55105,6419578,47.6052687,-122.3042974,50,58,48
55107,6529094,47.550992,-122.3057756,44,3,20
55108,6532430,47.56203721,-122.3979831,14,18,9
55115,6448532,47.57016427,-122.2831987,2,51,96
55139,6594170,47.67447398,-122.3653085,95,45,79
55141,6354219,47.63070638,-122.359858,0,40,17
55152,6507751,47.61189738,-122.3139039,68,80,40
55207,6375282,47.60214204,-122.3066061,59,69,13
55213,6498098,47.51274678,-122.37134,84,89,43
55228,6375081,47.54200799,-122.384002,35,57,41
55233,6341225,47.63683956,-122.2788942,66,5,42
55256,6432688,47.63034486,-122.3701618,23,38,19
55273,6375078,47.6934088,-122.2945211,99,40,84
55281,6540539,47.66957992,-122.3289673,43,24,77
55291,6247435,47.62574764,-122.2955277,73,41,97
55296,6425182,47.60015221,-122.2981458,37,34,86
55299,6411858,47.61820544,-122.3270673,29,56,10
55304,6590637,47.68652548,-122.3771217,78,31,80
55314,6514618,47.66254948,-122.2949949,69,36,42
55316,6335421,47.60505426,-122.3042862,76,16,73
55321,6293266,47.51811467,-122.2871441,26,54,78
55325,6420753,47.67180494,-122.3829199,37,9,6
55331,6363515,47.68273681,-122.3620328,35,4,62
55371,6506014,47.62069424,-122.3104168,33,84,76
55389,6372642,47.65065577,-122.3320435,90,96,54
55392,6521059,47.64338753,-122.3743861,87,98,45
55402,6590717,47.68652548,-122.3771217,54,92,99
55412,6516677,47.61574546,-122.3479084,18,42,14
55418,6287803,47.61357841,-122.3325012,94,50,6
55421,6576517,47.68640217,-122.3772674,85,97,94
55423,6524719,47.72130261,-122.296874,7,81,34
55428,6425827,47.54134698,-122.2706695,65,63,51
55447,6448265,47.67984086,-122.3648043,94,71,36
55455,6497216,47.70673146,-122.3799856,75,64,66
55476,6549383,47.57686222,-122.4084054,2,50,32
55480,6530458,47.64548531,-122.3614295,96,85,95
55489,6594431,47.68716184,-122.3577424,15,1,68
55491,6533418,47.55533534,-122.2853805,30,50,2
55495,6635699,47.57345046,-122.2958044,28,7,95
55497,6466655,47.57505827,-122.3871699,83,5,80
55500,6370128,47.54963925,-122.3030952,31,56,5
55511,6456734,47.68641319,-122.3544993,12,1,51
55517,6483391,47.6318396,-122.3694216,24,84,37
55529,6533723,47.56894664,-122.3002454,53,89,32
55536,6456161,47.58729776,-122.2993572,46,26,65
55545,6355637,47.61469501,-122.3117293,32,47,97
55576,6517527,47.57599065,-122.3089797,17,73,59
55591,6420950,47.57707574,-122.3040697,81,72,82
55599,6603742,47.69419117,-122.3314098,24,52,91
55607,6397054,47.73210804,-122.3337512,85,97,18
55656,6469610,47.70712852,-122.3217278,94,56,35
55666,6548796,47.54780751,-122.3869431,99,31,64
55672,6343551,47.61445083,-122.3227283,97,39,8
55686,6516256,47.50037106,-122.2689467,76,44,77
55706,6451022,47.66398286,-122.3090306,38,57,11
55723,6353042,47.68308951,-122.3655312,44,89,56
55747,6367383,47.5925722,-122.386936,89,22,37
55765,6424177,47.67093488,-122.272585,1,27,34
55766,6537069,47.70485829,-122.3416218,24,3,55
55771,6570523,47.63871072,-122.3697999,94,97,74
55782,6413813,47.64846062,-122.4074863,30,46,37
55788,6495805,47.66050387,-122.3516322,98,87,30
55790,6560513,47.67254401,-122.3891182,41,73,94
55797,6339555,47.6102238,-122.3158481,96,61,59
55809,6357948,47.54325566,-122.3676201,79,83,82
55826,6354888,47.62498078,-122.3388452,29,29,62
55836,6522483,47.53943205,-122.2742529,98,65,68
55844,6399557,47.62403301,-122.3348678,80,18,32
55849,6319402,47.62989196,-122.3197933,59,6,57
55869,6476708,47.69705864,-122.3169572,21,36,36
55870,6374823,47.53324706,-122.279567,16,67,92
55874,6451368,47.55890395,-122.2898982,13,67,89
55878,6426270,47.5353239,-122.3442785,98,27,53
55880,6542668,47.57875989,-122.3970571,90,49,28
55894,6544336,47.69405026,-122.3545504,61,31,50
55911,6520648,47.59581256,-122.2967795,57,1,82
55947,6447729,47.59489208,-122.29576,2,16,72
55951,6391814,47.62441721,-122.3130164,8,32,35
55964,6470574,47.65189105,-122.3783788,41,98,71
55978,6494235,47.57353629,-122.3778741,27,13,39
56030,6436709,47.63115019,-122.3427607,70,18,25
56056,6550019,47.58720242,-122.3169867,90,8,28
56061,6456317,47.58512917,-122.3138306,72,20,54
56067,6370330,47.66458324,-122.3671125,65,99,87
56070,6440357,47.66263679,-122.2754503,34,40,99
56075,6489410,47.67292068,-122.3849791,91,90,3
56079,6601094,47.66030358,-122.3459186,9,41,83
56082,6461926,47.55935222,-122.296015,45,19,36
56084,6584152,47.67988714,-122.3178963,34,33,53
56126,6592963,47.54825865,-122.287465,33,68,96
56133,6342116,47.52136692,-122.3594714,20,57,55
56147,6362071,47.65304482,-122.3521238,35,85,39
56153,6445074,47.65119543,-122.3851728,71,46,47
56163,6404873,47.71536493,-122.3586243,93,88,40
56179,6356030,47.68490993,-122.3329061,95,42,26
56184,6567468,47.53067004,-122.3919851,59,1,28
56210,6423807,47.64105508,-122.3136524,60,3,3
56216,6426223,47.65740416,-122.3341974,50,81,9
56238,6451318,47.56998155,-122.358617,21,1,47
56239,6373985,47.61329827,-122.3078538,32,78,57
56273,6557652,47.65694989,-122.3514179,57,54,65
56280,6526179,47.66728884,-122.3147901,19,86,96
56282,6608192,47.68328507,-122.298354,6,85,71
56283,6549622,47.56600104,-122.372723,67,37,89
56287,6549524,47.52168923,-122.3846133,14,18,65
56303,6442025,47.56696836,-122.2939736,65,1,83
56309,6491169,47.65194973,-122.3691683,77,99,46
56311,6361174,47.64767064,-122.3359652,4,48,50
56325,6321778,47.66906445,-122.359352,36,0,21
56346,6376443,47.5502539,-122.2653916,85,48,65
56364,6356609,47.60310239,-122.3029616,20,50,8
56365,6563545,47.56724317,-122.2960457,5,33,10
56409,6426039,47.64265881,-122.3906794,66,38,87
56456,6355672,47.57616312,-122.4151641,75,3,15
56464,6483953,47.5722886,-122.3695388,96,98,92
56465,6439798,47.54981028,-122.3834623,85,65,95
56472,6309478,47.57954054,-122.3006432,56,96,16
56491,6327686,47.57006757,-122.2972481,55,41,84
56497,6370076,47.63003475,-122.319991,77,90,38
56501,6402025,47.64997303,-122.2785174,71,88,26
56503,6450207,47.51122162,-122.2435841,98,67,54
56508,6368995,47.5946598,-122.2962143,46,81,91
56514,6408217,47.70184781,-122.3367324,80,70,59
56519,6361972,47.53759206,-122.3677679,93,22,51
56530,6512768,47.6371059,-122.3198577,13,71,93
56539,6327107,47.730219,-122.2840819,90,94,52
56543,6561213,47.56481413,-122.2897877,27,1,12
56558,6412650,47.70191692,-122.3757856,3,30,42
56564,6492742,47.69284308,-122.2698738,8,67,29
56567,6355397,47.61136255,-122.3118465,97,86,73
56568,6455927,47.66818029,-122.312793,92,81,64
56575,6538622,47.60151917,-122.3266259,15,57,82
56594,6536269,47.51318781,-122.262892,52,42,22
56620,6490259,47.62155232,-122.3034073,20,9,53
56630,6386515,47.66929187,-122.3923671,23,10,60
56631,6484643,47.61130962,-122.2889006,73,23,73
56642,6628491,47.56446564,-122.3883841,49,33,80
56644,6361971,47.53796529,-122.3678532,5,43,24
56646,6487204,47.58006752,-122.3164661,9,17,68
56657,6325366,47.68569219,-122.3407962,53,99,23
56664,6559801,47.66798326,-122.3307648,61,70,80
56668,6525608,47.54182274,-122.3230511,26,29,17
56691,6414981,47.58246153,-122.395289,64,17,6
56697,6591133,47.56446092,-122.3884211,43,7,4
56710,6387740,47.56510756,-122.387355,63,32,51
56730,6413008,47.60766011,-122.2896819,39,46,14
56732,6221701,47.5203192,-122.3941786,86,4,65
56733,6440306,47.63888897,-122.370638,50,74,94
56743,6441257,47.57676548,-122.4128438,11,78,86
56749,6427801,47.671204,-122.3732364,93,24,27
56753,6544029,47.67401734,-122.388908,0,21,6
56757,6364593,47.54704152,-122.2988515,66,10,3
56765,6520134,47.66800895,-122.3392115,6,55,55
56778,6520369,47.67339987,-122.385254,9,15,67
56794,6467330,47.58174381,-122.3152383,60,13,24
56827,6526115,47.55765851,-122.3966035,89,11,27
56856,6480190,47.68569564,-122.2930218,24,18,30
56862,6429987,47.67433947,-122.3771235,60,73,14
56877,6412212,47.52691287,-122.3777481,34,69,71
56899,6431985,47.67930291,-122.3011559,93,3,43
56909,6456899,47.64322982,-122.3850883,24,48,18
56919,6420475,47.59291298,-122.2959214,85,50,97
56950,6584122,47.66270393,-122.340208,24,50,32
56952,6495184,47.66794897,-122.3121974,21,49,80
56961,6364826,47.52200238,-122.3575247,47,97,76
56976,6440875,47.69369755,-122.2927431,55,70,34
56985,6469118,47.6938151,-122.3683051,29,11,24
56986,6454609,47.66919994,-122.372636,24,9,87
56993,6510327,47.56709701,-122.2962245,90,74,56
57002,6505983,47.64785365,-122.3836292,11,81,64
57006,6366258,47.54917374,-122.38413,71,96,53
57008,6523092,47.66262814,-122.3516882,83,37,97
57020,6468441,47.60166252,-122.3376676,74,72,2
57028,6444125,47.67402409,-122.3781205,80,38,34
57058,6461699,47.59600159,-122.3162261,56,93,93
57081,6354398,47.59592971,-122.2979774,66,85,65
57097,6521348,47.64268146,-122.3898248,15,22,45
57106,6530658,47.58961285,-122.3121045,7,41,83
57112,6402731,47.62653955,-122.3616591,43,36,10
57125,6583285,47.55019424,-122.297836,60,98,84
57127,6536265,47.51318465,-122.2630372,28,53,49
57138,6372854,47.57541979,-122.2939877,83,9,49
57169,6499093,47.53983078,-122.3715004,30,42,60
57185,6445366,47.55538472,-122.2666996,53,79,30
57189,6559491,47.57460249,-122.410431,14,30,99
57236,6574285,47.64251748,-122.3268234,32,54,66
57258,6456371,47.65141461,-122.3431969,71,77,9
57262,6424876,47.67206846,-122.3805466,59,24,76
57296,6337040,47.7204134,-122.3539069,63,87,48
57312,6572059,47.70709662,-122.3211224,63,45,84
57331,6534614,47.66840296,-122.4009016,24,73,54
57332,6383574,47.67900255,-122.354888,91,91,20
57338,6321320,47.62383597,-122.3314398,83,89,57
57343,6463705,47.52613577,-122.3527625,52,56,46
57352,6509441,47.69101965,-122.3744073,38,8,18
57378,6430739,47.66605141,-122.2810432,34,2,77
57381,6365032,47.72135267,-122.2889033,11,80,12
57402,6619623,47.51479786,-122.3889883,96,6,1
57404,6488771,47.703289,-122.3167634,91,20,68
57407,6525953,47.72270038,-122.2952129,20,41,80
57417,6608934,47.66097448,-122.353998,78,97,29
57428,6367017,47.65129574,-122.3851918,87,26,84
57450,6446370,47.61587213,-122.305223,70,93,53
57452,6480632,47.63760526,-122.3711639,66,48,93
57458,6470862,47.66986051,-122.379165,3,31,89
57470,6365024,47.72134649,-122.2892012,97,96,85
57474,6532683,47.54936503,-122.3077567,72,55,13
57477,6379773,47.61989847,-122.3018776,92,25,83
57487,6246943,47.67090125,-122.3169252,70,8,76
57500,6405423,47.61334989,-122.3231281,94,74,78
57505,6460751,47.69916361,-122.275641,81,62,18
57508,6378282,47.55885458,-122.2988204,54,69,46
57511,6404485,47.56435223,-122.3753962,52,82,64
57515,6503792,47.54870456,-122.3833269,52,41,6
57524,6436160,47.68139514,-122.291226,83,56,49
57526,6537228,47.64170083,-122.3187607,59,91,78
57553,6547994,47.69953743,-122.3820044,70,83,23
57600,6531063,47.59811484,-122.3113555,49,92,74
57619,6600078,47.66960544,-122.3965728,78,83,4
57631,6482894,47.62402328,-122.2875207,93,32,5
57638,6601092,47.66030358,-122.3459186,34,31,44
57641,6334790,47.53902185,-122.3682309,29,93,79
57650,6510047,47.53357772,-122.2918653,14,79,31
57662,6391424,47.57448585,-122.387295,55,7,21
57666,6519542,47.51263798,-122.2610446,1,89,35
57669,6498034,47.64137454,-122.3244376,93,22,8
57671,6381214,47.56344957,-122.2916485,27,35,27
57674,6350446,47.68386535,-122.2929101,42,25,67
57688,6500413,47.61175005,-122.3155209,88,65,13
57711,6396273,47.58341245,-122.3138723,2,10,47
57715,6306072,47.55926496,-122.2865539,2,70,78
57729,6578805,47.52056151,-122.3542366,41,59,16
57733,6316261,47.59934566,-122.2945044,67,51,64
57759,6443577,47.67235363,-122.2828128,90,55,68
57767,6469004,47.56623799,-122.3635928,24,61,68
57781,6414011,47.52433601,-122.389592,10,24,15
57788,6409239,47.67497289,-122.3797191,26,68,70
57790,6364686,47.72459575,-122.3626807,63,6,73
57797,6490496,47.58972763,-122.3107997,5,98,2
57802,6458205,47.58620162,-122.3013568,48,29,96
